product_name,code,categories_tags,additives_n,additives,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
Peanut butter Creamy,0037600106009,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:spreads', 'en:nuts-and-their-products', 'en:plant-based-spreads', 'en:oilseed-purees', 'en:legume-butters', 'en:nut-butters', 'en:peanut-butters', 'en:beurres-de-cachuetes']",0,[],[],593.0,46.0,9.4,9.4,6.9,23.0,1.0825
Smooth Peanut butter,5013665109389,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:spreads', 'en:nuts-and-their-products', 'en:plant-based-spreads', 'en:oilseed-purees', 'en:legume-butters', 'en:nut-butters', 'en:peanut-butters']",0,[],[],645.0,54.5,7.2,4.2,6.5,26.3,1.0
Italian Original Breadsticks,5018374285577,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:breadsticks']",0,[],[],414.0,7.9,1.4,2.8,2.8,11.2,1.8
Krisprolls complets sans sucres ajoutés,7311070032598,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls']",0,[],[],400.0,6.92,0.769,3.85,8.46,13.1,1.08
Whole Grain Rye Bread,41005514,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rye-breads']",0,[],[],201.0,1.0,0.1,2.2,7.7,5.2,1.15
"Crispy Minis Choco, céréales de blé complet enrichies en vitamines et en fer avec du chocolat",5010029229110,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:frozen-foods', 'en:breakfast-cereals', 'en:chocolate-cereals']",1,[],"['en:e322', 'en:e322i']",386.0,5.09999990463257,2.29999995231628,17.0,10.0,10.0,0.16
White Sourdough Loaf,4088600065991,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:flours', 'en:breads', 'en:bread-flours', 'en:sourdough', 'en:vegetarian']",0,[],[],231.0,0.7,0.1,1.9,4.5,9.4,0.88
Sabra Houmous Extra,7290104507045,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:condiments', 'en:spreads', 'en:plant-based-spreads', 'en:salted-spreads', 'en:sauces', 'en:dips', 'en:hummus']",3,[],"['en:e202', 'en:e330', 'en:e500', 'en:e500i']",367.0,33.0,3.2,0.4,,7.0,0.9825
original shredded wheat,7613031473113,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals', 'en:breakfast-cereals-rich-in-fibre']",0,[],[],360.0,2.2,0.5,0.7,12.2,12.2,0.05
Organic Baked Beans,5052910706706,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:prepared-vegetables', 'en:baked-beans-in-tomato-sauce']",1,[],['en:e330'],87.0,0.5,0.1,4.4,3.7,4.6,0.4925
Protein packed lentil cakes,5013665114017,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:legumes', 'en:seeds', 'en:legume-seeds', 'en:pulses', 'en:lentils', 'en:puffed-pulse-cakes', 'en:puffed-lentil-cakes']",0,[],[],379.0,1.52,0.0,1.52,7.58,27.3,0.0
Cruesli Chocolat noir,3168930010906,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:crunchy-cereal-clusters', 'en:cereal-clusters-with-chocolate']",3,[],"['en:e306', 'en:e322', 'en:e322i', 'en:e476']",455.0,19.0,4.9,16.0,10.0,8.1,0.48
Country Crisp 4 Baies,5010477348517,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:frozen-foods', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits', 'en:breakfast-cereals-rich-in-fibre', 'en:crunchy-cereal-clusters', 'en:cereal-clusters-with-fruits']",0,[],[],432.0,13.0,1.8,20.0,6.0,9.1,0.03
Cuites au four nature,3168930002987,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:crisps', 'en:potato-crisps', 'en:crisps-made-from-reconstituted-potato']",2,[],"['en:e160b', 'en:e160bii', 'en:e322', 'en:e322i']",442.0,13.0,1.4,5.3,6.2,5.9,0.84
Irish Organic Jumbo Oats,5099801003339,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereal-grains', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats', 'en:oat']",0,[],[],370.0,5.75,1.0,1.0,8.25,11.2,0.0125
Wholegrain Wheat Bixies,20471613,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:cereals-and-their-products', 'en:biscuits-and-cakes', 'en:breakfast-cereals', 'en:biscuits']",0,[],[],362.0,2.25,0.5,3.0,9.5,12.7,0.225
Sour Cream & Onion®,5053990167845,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:biscuits-and-crackers', 'en:chips-and-fries', 'en:crisps', 'en:potato-crisps', 'en:crackers-appetizers']",8,[],"['en:e160b', 'en:e270', 'en:e296', 'en:e330', 'en:e471', 'en:e621', 'en:e627', 'en:e631']",517.0,29.0,2.9,2.1,3.5,6.3,1.2
Classic,6111250470254,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:instant-beverages', 'en:instant-coffees', 'en:sweetened-beverages']",0,[],[],1.0,0.0,0.0,0.0,0.0,0.2,0.0
"Maestro Cereale avec du Levain, Millet et Quinoa",8008698007389,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:specific-products', 'en:products-for-specific-diets', 'en:breads', 'en:products-without-gluten', 'en:special-breads', 'en:gluten-free-breads', 'en:sliced-breads']",2,[],"['en:e464', 'en:potassium-iodide']",249.0,6.6,0.8,4.1,9.9,4.5,0.97
Smooth Peanut Butter,5014213711306,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:spreads', 'en:nuts-and-their-products', 'en:plant-based-spreads', 'en:oilseed-purees', 'en:legume-butters', 'en:nut-butters', 'en:peanut-butters']",0,[],[],609.0,47.0,6.3,5.3,8.1,26.0,0.02
Confiture de fraises,6111184001173,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:breakfasts', 'en:spreads', 'en:fruits-based-foods', 'en:plant-based-spreads', 'en:sweet-spreads', 'en:fruit-and-vegetable-preserves', 'en:jams', 'en:berry-jams', 'en:strawberry-jams']",2,[],"['en:e330', 'en:e440']",245.5,0.16,0.0,60.0,,0.47,0.0
El Baraka,6111184000244,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:breakfasts', 'en:spreads', 'en:fruits-based-foods', 'en:plant-based-spreads', 'en:sweet-spreads', 'en:fruit-and-vegetable-preserves', 'en:jams', 'en:apricot-jams']",2,[],"['en:e330', 'en:e440']",248.0,0.17,0.0,61.24,0.0,0.0,0.06
Barilla Penne Rigate Fullkorn 500g,8076809529433,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:pastas', 'en:cereal-pastas', 'en:dry-pastas', 'en:durum-wheat-pasta', 'en:dried-wholemeal-pasta', 'en:spaghetti', 'en:whole-durum-wheat-pasta', 'en:durum-wheat-penne', 'en:durum-wheat-spaghetti', 'en:penne', 'en:penne-rigate']",0,[],[],347.0,2.5,0.5,3.5,8.0,13.0,0.01
Avoine - Boisson biologique,3229820792132,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:dairy-substitutes', 'en:cereals-and-their-products', 'en:milk-substitutes', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:cereal-based-drinks', 'en:unsweetened-beverages', 'en:oat-based-drinks', 'fr:boissons-vegetales-a-base-d-avoine']",0,[],[],45.0,1.5,0.3,4.0,0.5,0.5,0.09
Pringles sour cream,5053990107384,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:crisps', 'en:potato-crisps', 'en:salty-snacks-made-from-potato']",8,[],"['en:e160b', 'en:e270', 'en:e296', 'en:e330', 'en:e471', 'en:e621', 'en:e627', 'en:e631']",517.0,29.0,2.9,2.1,3.5,6.3,1.2
Huile d'olive vierge extra Bio Classico,8002470023727,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fats', 'en:vegetable-fats', 'en:olive-tree-products', 'en:vegetable-oils', 'en:olive-oils', 'en:extra-virgin-olive-oils', 'en:virgin-olive-oils']",0,[],[],821.0,91.0,14.0,0.0,,0.0,0.0
Crunchy peanut butter,5060367180758,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:spreads', 'en:nuts-and-their-products', 'en:plant-based-spreads', 'en:oilseed-purees', 'en:legume-butters', 'en:nut-butters', 'en:peanut-butters', 'en:crunchy-peanut-butters']",0,[],[],595.0,49.0,6.1,5.4,7.5,27.0,0.52
Oat so Simple,5000108280941,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:rolled-flakes', 'en:porridge', 'en:plain-porridge']",0,[],[],370.0,7.78,1.11,1.11,8.89,11.1,0.0
Hand Finished White Sourdough,5000129341034,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:white-breads', 'en:sourdough-breads']",0,[],[],242.0,2.7,0.3,2.7,5.2,8.0,0.79
Tartines de Pain Blé Complet,3182180060320,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:toasts', 'fr:pain-grille-complet']",1,[],['en:e300'],382.0,5.0,0.8,4.2,8.7,13.0,1.5
NESTLE CHOCAPIC Céréales 375g,3387390123210,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:breakfast-cereals-fortified-with-vitamins-and-chemical-elements', 'en:extruded-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:chocolate-wheat-shells', 'en:unfilled-breakfast-chocolate-cereals-fortified-with-vitamins-and-chemical-elements']",1,[],['en:e322'],384.0,4.4,1.1,19.9,7.7,8.5,0.2
Hafer Flocken Zart,40897677,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats']",0,[],[],371.0,6.7,1.1,0.8,9.7,13.2,0.0
4 Greek Style Flatbreads,5012121004336,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:flatbreads', 'en:special-breads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",7,[],"['en:e202', 'en:e282', 'en:e330', 'en:e341', 'en:e450', 'en:e450i', 'en:e466', 'en:e500', 'en:e500ii']",255.0,4.2,1.0,2.9,6.7,11.3,0.89
Pain AMS complet,3228857000906,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],253.0,4.5,0.4,4.9,7.2,7.7,1.2
Heudebert Fibre +,3017760363990,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:rusks', 'en:toasts', 'en:multigrain-rusks', 'en:wholemeal-rusks']",1,[],['en:e300'],384.0,5.7,2.2,5.4,12.0,15.0,1.1
,20159917,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:corn-flakes', 'en:plain-corn-flakes']",0,[],[],386.0,1.2,0.6,3.0,1.9,8.0,1.95
Krisprolls complets,7311070032604,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls']",0,[],[],397.0,6.2,2.1,7.0,7.7,12.0,1.6
Tartine & Cuisson 100% végétal,3155251205319,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fats', 'en:spreads', 'en:plant-based-spreads', 'en:salted-spreads', 'en:vegetable-fats', 'en:spreadable-fats', 'en:margarines', 'en:light-margarines']",4,[],"['en:e100', 'en:e160b', 'en:e322', 'en:e322i', 'en:e392']",566.0,63.0,17.0,0.0,0.0,0.0,0.3
Tartines céréales 450g,3760049796384,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:sweet-pastries-and-pies', 'en:breads', 'en:viennoiseries', 'en:sliced-breads', 'en:multigrain-sliced-breads']",2,[],"['en:e282', 'en:e300']",298.0,10.0,1.0,2.9,5.8,10.0,1.1
Oat Drink Whole,7394376665035,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:dairy-substitutes', 'en:cereals-and-their-products', 'en:milk-substitutes', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:cereal-based-drinks', 'en:oat-based-drinks']",3,[],"['en:e170', 'en:e170i', 'en:e340', 'en:e340ii', 'en:e341']",60.0,2.8,0.3,3.4,0.8,1.1,0.0975
Pain de mie complet,6111246910023,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",9,[],"['en:e200', 'en:e202', 'en:e270', 'en:e282', 'en:e300', 'en:e341', 'en:e471', 'en:e472e', 'en:e481']",231.0,2.1,0.12,3.8,5.0,8.0,1.05
Krisprolls,7311070362664,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls']",0,[],[],432.0,11.0,4.0,10.0,3.0,9.0,0.67
Avena crunchy,8480000156112,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals']",1,[],['en:e307'],390.0,5.8,1.0,4.6,11.0,13.0,0.2
Baked Beans In Tomato Sauce,5018374350930,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:meals', 'en:prepared-vegetables', 'en:baked-beans-in-tomato-sauce']",1,[],['en:e160c'],85.0,0.4,0.1,3.9,4.6,4.4,1.05
Bran Flakes Malty Crunch,5057753158422,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:breakfast-cereals-rich-in-fibre', 'en:extruded-wheat-flakes']",0,[],[],352.0,2.5,0.5,10.2,15.7,10.6,0.59
Penne Rigate N°73,8076802085738,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:pastas', 'en:cereal-pastas', 'en:dry-pastas', 'en:durum-wheat-pasta', 'en:dry-durum-wheat-pasta', 'en:penne', 'en:penne-rigate']",0,[],[],359.0,2.0,0.5,3.5,3.0,13.0,0.01
Tortillas de trigo integrales,8480000809421,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:flatbreads', 'en:special-breads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads', 'en:wholemeal-breads']",9,[],"['en:e202', 'en:e282', 'en:e296', 'en:e330', 'en:e415', 'en:e422', 'en:e471', 'en:e500', 'en:e500ii', 'en:e920']",271.0,5.8,1.9,2.1,8.5,9.3,1.5
Simply Delicious Muesli,5018357012411,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits']",0,[],[],368.0,7.3,1.1,14.7,9.0,9.6,0.03
Weisse Bohnen an Tomatensauce / Haricots blancs à la sauce tomate,20475604,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:prepared-vegetables', 'en:baked-beans-in-tomato-sauce']",1,[],['en:e160c'],94.0,0.71,0.19,4.9,7.12,4.81,0.51
Pain de mie grandes tranches Toastiligne céréales & graines 500g,3760049795479,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads']",2,[],"['en:e282', 'en:e300']",250.0,2.9,0.4,3.8,5.9,11.0,1.0
Simply Fruity muesli,5018357012534,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits']",2,[],"['en:e220', 'en:e330']",349.0,2.89,0.667,20.0,7.33,8.67,0.0444
Bran Flakes,5000127062092,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:breakfast-cereals-rich-in-fibre', 'en:extruded-wheat-flakes']",0,[],[],358.0,2.2,0.4,14.0,17.0,11.0,0.66
Les Galettes Boulgour & Quinoa - Tomate & Paprika,3175681028111,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:meat-alternatives', 'en:vegetarian-patties', 'en:cereals-and-vegetables-patties']",0,[],[],189.0,5.4,0.6,3.8,5.0,7.5,0.95
NESCAFÉ SPECIAL FILTRE L'Original Flacon de 200g,3033710074525,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:hot-beverages', 'en:beverage-preparations', 'en:coffees', 'en:freeze-dried-foods', 'en:instant-beverages', 'en:freeze-dried-plant-based-foods', 'en:instant-coffees', 'en:freeze-dried-instant-coffees']",0,[],[],118.0,0.2,0.1,3.1,34.1,7.0,0.25
Fitness Nature Céréales complètes,7613287514325,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:breakfast-cereals-rich-in-fibre', 'en:mixed-cereal-flakes']",1,[],['en:e306'],368.0,1.5,0.6,8.3,8.5,9.8,0.56
Beurre de cacahuètes crunchy,5013665115557,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:spreads', 'en:nuts-and-their-products', 'en:plant-based-spreads', 'en:oilseed-purees', 'en:legume-butters', 'en:nut-butters', 'en:peanut-butters']",0,[],[],595.0,46.0,8.6,5.9,8.4,29.0,0.69
Crunchy Organic Peanut Butter,5013665108320,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:spreads', 'en:nuts-and-their-products', 'en:plant-based-spreads', 'en:oilseed-purees', 'en:legume-butters', 'en:nut-butters', 'en:peanut-butters', 'en:crunchy-peanut-butters']",0,[],[],595.0,46.0,8.8,5.3,7.3,27.2999992371,1.0
Barista edition oat drink,7394376620157,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:dairy-substitutes', 'en:cereals-and-their-products', 'en:milk-substitutes', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:cereal-based-drinks', 'en:oat-based-drinks']",1,[],"['en:e340', 'en:e340ii']",61.0,3.0,0.3,3.4,0.8,1.1,0.1
Very Low Salt Organic Vegetable 6 Stock Cubes,5013665103134,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:condiments', 'en:dried-products', 'en:dried-products-to-be-rehydrated', 'en:broths', 'en:dehydrated-broths', 'en:vegetable-broths', 'en:bouillon-cubes', 'en:boullion-powders', 'en:groceries']",0,[],[],9.0,0.5,0.3,0.2,,0.1,0.1
Huile de tournesol,6111024001202,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fats', 'en:vegetable-fats', 'en:vegetable-oils', 'en:sunflower-seeds-and-their-products', 'en:sunflower-oils']",0,[],[],900.0,100.0,11.3,0.0,0.0,0.0,0.0
Biscottes Sans sucres ajoutés Blé complet,3182180001996,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:toasts', 'en:wholemeal-rusks']",1,[],['en:e300'],384.0,6.2,0.7,3.4,12.0,14.0,1.1
HERTA Knacki Veggie Saucisses végétales x6 -210g,7613035937420,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:meals', 'en:meats-and-their-products', 'en:fresh-foods', 'en:prepared-meats', 'en:meat-alternatives', 'en:sausages', 'en:meat-analogues', 'en:fresh-meals', 'en:vegetarian-sausages', 'en:vegetarian-hot-dog-sausages']",7,[],"['en:e160d', 'en:e261', 'en:e301', 'en:e326', 'en:e412', 'en:e415', 'en:e461']",264.2,20.0,1.4,2.2,2.1,16.0,1.34
Tosta PAN FIBRA & SÉSAMO,8710445020878,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads']",0,[],[],391.0,7.6,1.1,3.0,24.7,13.0,1.13
Trigo Espelta Crackers,8710482532303,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:crispbreads']",0,[],[],440.0,14.0,1.4,3.8,14.0,15.0,1.0
Soft White Medium Bread,5010003000131,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:white-breads', 'en:sliced-white-bread']",5,[],"['en:e282', 'en:e300', 'en:e471', 'en:e472e', 'en:e481']",232.0,1.75,0.25,3.5,2.5,8.75,0.887
indoumi goût poulet,0089686120073,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:dried-products', 'en:pastas', 'en:dried-products-to-be-rehydrated', 'en:noodles', 'en:instant-noodles', 'en:aliments-d-origine-vegetale', 'en:aliments-et-boissons-a-base-de-vegetaux', 'en:pates-alimentaires']",7,[],"['en:e101', 'en:e101i', 'en:e319', 'en:e412', 'en:e452', 'en:e452i', 'en:e500', 'en:e500i', 'en:e501', 'en:e501i']",453.0,17.1,8.57,2.86,2.86,11.4,4.6
Bjorg amande,3229820787008,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:dairy-substitutes', 'en:milk-substitutes', 'en:nuts-and-their-products', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:nut-based-drinks', 'en:almond-based-drinks', 'en:sweetened-plain-almond-based-drinks']",0,[],[],41.0,1.9,0.3,4.0,0.0,0.5,0.05
Lait de coco,8886303210238,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:dairy-substitutes', 'en:milk-substitutes', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:plant-based-creams', 'en:plant-based-creams-for-cooking', 'en:coconut-milks-and-creams']",2,[],"['en:e412', 'en:e415']",182.0,18.0,17.0,2.2,0.5,2.0,0.03
Protein Thin Bagels,5010044007588,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads', 'en:bagel-breads']",7,[],"['en:e282', 'en:e300', 'en:e330', 'en:e466', 'en:e472e', 'en:e481', 'en:e920']",257.0,3.3,0.7,3.2,5.0,13.5,0.885
Panzani - spf - sauce pesto vert 200g,3038354199603,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:condiments', 'en:culinary-plants', 'en:herbs-and-spices', 'en:aromatic-plants', 'en:herbs', 'en:sauces', 'en:pasta-sauces', 'en:pestos', 'en:basil', 'en:cooking-sauces', 'en:green-pestos', 'fr:pesto-vert']",2,[],"['en:e270', 'en:e300']",329.0,31.0,4.5,3.5,1.8,3.8,2.8
Wholemeal Pittas,5000119095282,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:flatbreads', 'en:special-breads', 'en:pitas']",1,[],['en:e282'],241.0,1.2,0.2,2.8,9.7,10.3,0.59
Muesli Croustillant Noix de pécan & noix du Brésil,3168930009795,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis', 'en:cereals-with-nuts', 'en:mueslis-with-nuts']",2,[],"['en:e306', 'en:e471']",420.0,11.0,1.8,13.0,13.0,11.0,0.24
Pringles,5053990127740,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:canned-foods', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:meals', 'en:crisps', 'en:potato-crisps', 'en:canned-meals', 'de:knabbergebäck', 'de:knabbergebäck-mit-sauerrahm-und-zwiebelgeschmack']",7,[],"['en:e160b', 'en:e296', 'en:e330', 'en:e471', 'en:e621', 'en:e627', 'en:e631']",517.0,29.0,2.9,2.1,3.5,6.3,1.2
